,LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Labor Force,Employed,Unemployed Level,Unemployed Rate
2613,CN4817700000000,48,177," Gonzales County, TX",8868.555555555555,8476.592592592593,392.1034482758621,4.379310344827585
2614,CN4817900000000,48,179," Gray County, TX",10205.62962962963,9662.851851851852,535.6551724137931,5.255172413793104
2615,CN4818100000000,48,181," Grayson County, TX",54792.22222222222,51693.22222222222,3099.0,5.651724137931034
2616,CN4818300000000,48,183," Gregg County, TX",58856.22222222222,54941.07407407407,3915.1481481481483,6.544827586206896
2617,CN4818500000000,48,185," Grimes County, TX",10008.222222222223,9403.777777777777,603.4827586206897,5.96896551724138
2618,CN4818700000000,48,187," Guadalupe County, TX",53069.333333333336,50794.18518518518,2275.1481481481483,4.19655172413793
2619,CN4818900000000,48,189," Hale County, TX",16167.925925925925,15182.222222222223,977.9655172413793,6.06896551724138
2620,CN4819100000000,48,191," Hall County, TX",1575.9259259259259,1471.1851851851852,103.75862068965517,6.565517241379308
2621,CN4819300000000,48,193," Hamilton County, TX",3878.814814814815,3709.925925925926,169.31034482758622,4.351724137931034
2622,CN4819500000000,48,195," Hansford County, TX",2777.3333333333335,2686.1481481481483,90.86206896551724,3.296551724137931
2623,CN4819700000000,48,197," Hardeman County, TX",2035.6296296296296,1932.4444444444443,102.82758620689656,5.017241379310345
2624,CN4819900000000,48,199," Hardin County, TX",23976.48148148148,22252.0,1724.4814814814815,7.103448275862068
2625,CN4820100000000,48,201," Harris County, TX",1894103.851851852,1784835.6296296297,109268.22222222222,5.751724137931034
2626,CN4820300000000,48,203," Harrison County, TX",29612.777777777777,27538.62962962963,2074.1481481481483,6.9448275862068956
2627,CN4820500000000,48,205," Hartley County, TX",2577.296296296296,2507.814814814815,70.75862068965517,2.796551724137931
2628,CN4820700000000,48,207," Haskell County, TX",2876.185185185185,2750.037037037037,125.51724137931035,4.33448275862069
2629,CN4820900000000,48,209," Hays County, TX",67374.18518518518,64463.40740740741,2910.777777777778,4.251724137931034
2630,CN4821100000000,48,211," Hemphill County, TX",2182.259259259259,2114.5185185185187,67.44827586206897,3.1379310344827585
2631,CN4821300000000,48,213," Henderson County, TX",31983.59259259259,30048.74074074074,1934.851851851852,6.072413793103446
2632,CN4821500000000,48,215," Hidalgo County, TX",253048.44444444444,222973.33333333334,30075.11111111111,12.658620689655175
2633,CN4821700000000,48,217," Hill County, TX",15116.037037037036,14250.518518518518,867.7931034482758,5.76896551724138
2634,CN4821900000000,48,219," Hockley County, TX",11465.407407407407,10891.481481481482,567.5862068965517,4.96206896551724
2635,CN4822100000000,48,221," Hood County, TX",20564.59259259259,19372.074074074073,1192.5185185185185,5.927586206896551
2636,CN4822300000000,48,223," Hopkins County, TX",16438.962962962964,15546.222222222223,883.6896551724138,5.396551724137931
2637,CN4822500000000,48,225," Houston County, TX",9175.518518518518,8667.333333333334,508.9655172413793,5.568965517241378
2638,CN4822700000000,48,227," Howard County, TX",13803.296296296296,13089.111111111111,712.1034482758621,5.165517241379311
2639,CN4822900000000,48,229," Hudspeth County, TX",1412.0740740740741,1343.4074074074074,70.48275862068965,5.020689655172415
2640,CN4823100000000,48,231," Hunt County, TX",36977.148148148146,34721.96296296296,2255.185185185185,6.100000000000001
2641,CN4823300000000,48,233," Hutchinson County, TX",10351.777777777777,9710.0,631.9310344827586,6.113793103448275
2642,CN4823500000000,48,235," Irion County, TX",871.3448275862069,839.7931034482758,31.551724137931036,3.5931034482758615
2643,CN4823700000000,48,237," Jack County, TX",3878.703703703704,3703.3333333333335,176.0,4.524137931034482
2644,CN4823900000000,48,239," Jackson County, TX",7254.777777777777,6926.148148148148,327.2758620689655,4.56896551724138
2645,CN4824100000000,48,241," Jasper County, TX",14796.62962962963,13342.25925925926,1437.107142857143,9.62413793103448
2646,CN4824300000000,48,243," Jeff Davis County, TX",1194.7777777777778,1151.3703703703704,43.689655172413794,3.6931034482758625
2647,CN4824500000000,48,245," Jefferson County, TX",114047.29629629629,104588.0,9459.296296296296,8.182758620689656
2648,CN4824700000000,48,247," Jim Hogg County, TX",2236.222222222222,2062.6666666666665,169.86206896551724,7.658620689655172
2649,CN4824900000000,48,249," Jim Wells County, TX",18055.25925925926,16654.85185185185,1384.2142857142858,7.689655172413792
2650,CN4825100000000,48,251," Johnson County, TX",65922.85185185185,62441.7037037037,3481.1481481481483,5.23448275862069
2651,CN4825300000000,48,253," Jones County, TX",7706.444444444444,7315.333333333333,393.13793103448273,5.296551724137933
2652,CN4825500000000,48,255," Karnes County, TX",5623.2962962962965,5312.2962962962965,312.62068965517244,5.675862068965516
2653,CN4825700000000,48,257," Kaufman County, TX",41447.11111111111,39159.11111111111,2288.0,5.496551724137931
2654,CN4825900000000,48,259," Kendall County, TX",14295.814814814816,13756.666666666666,542.551724137931,3.6310344827586207
2655,CN4826100000000,48,261," Kenedy County, TX",237.44827586206895,228.72413793103448,8.724137931034482,3.679310344827586
2656,CN4826300000000,48,263," Kent County, TX",464.44827586206895,447.41379310344826,17.03448275862069,3.6379310344827585
2657,CN4826500000000,48,265," Kerr County, TX",19712.555555555555,18891.777777777777,827.3103448275862,4.079310344827587
2658,CN4826700000000,48,267," Kimble County, TX",2197.6296296296296,2117.3703703703704,80.82758620689656,3.679310344827586
2659,CN4826900000000,48,269," King County, TX",189.44827586206895,181.86206896551724,7.586206896551724,4.1517241379310335
2660,CN4827100000000,48,271," Kinney County, TX",1225.4074074074074,1134.8148148148148,90.0,7.289655172413792
2661,CN4827300000000,48,273," Kleberg County, TX",14311.333333333334,13401.555555555555,901.1724137931035,6.282758620689655
2662,CN4827500000000,48,275," Knox County, TX",1959.2962962962963,1870.111111111111,88.48275862068965,4.558620689655173
2663,CN4827700000000,48,277," Lamar County, TX",22646.14814814815,21131.85185185185,1514.2962962962963,6.6482758620689655
2664,CN4827900000000,48,279," Lamb County, TX",6560.481481481482,6158.444444444444,397.58620689655174,6.044827586206897
2665,CN4828100000000,48,281," Lampasas County, TX",8512.25925925926,8073.851851851852,437.37931034482756,5.124137931034482
2666,CN4828300000000,48,283," La Salle County, TX",3027.777777777778,2836.3703703703704,187.9655172413793,6.627586206896551
2667,CN4828500000000,48,285," Lavaca County, TX",9333.0,9000.851851851852,334.86206896551727,3.5310344827586215
2668,CN4828700000000,48,287," Lee County, TX",8202.518518518518,7840.333333333333,362.2758620689655,4.393103448275863
2669,CN4828900000000,48,289," Leon County, TX",6550.222222222223,6120.814814814815,427.51724137931035,6.524137931034483
2670,CN4829100000000,48,291," Liberty County, TX",29381.555555555555,26991.62962962963,2389.925925925926,8.037931034482757
2671,CN4829300000000,48,293," Limestone County, TX",9524.111111111111,8994.592592592593,527.6896551724138,5.503448275862069
2672,CN4829500000000,48,295," Lipscomb County, TX",1613.5555555555557,1556.111111111111,57.44827586206897,3.544827586206897
2673,CN4829700000000,48,297," Live Oak County, TX",5024.074074074074,4784.518518518518,239.6206896551724,4.779310344827585
2674,CN4829900000000,48,299," Llano County, TX",6831.259259259259,6496.555555555556,338.6896551724138,4.703448275862069
2675,CN4830100000000,48,301," Loving County, TX",66.44827586206897,61.93103448275862,4.517241379310345,6.9448275862068956
2676,CN4830300000000,48,303," Lubbock County, TX",133961.88888888888,128203.07407407407,5758.814814814815,4.300000000000001
2677,CN4830500000000,48,305," Lynn County, TX",2937.814814814815,2802.037037037037,137.31034482758622,4.682758620689653
2678,CN4830700000000,48,307," McCulloch County, TX",3854.6296296296296,3631.296296296296,220.17241379310346,5.748275862068967
2679,CN4830900000000,48,309," McLennan County, TX",106401.37037037036,100829.07407407407,5572.2962962962965,5.23103448275862
2680,CN4831100000000,48,311," McMullen County, TX",484.58620689655174,469.0344827586207,15.551724137931034,3.5413793103448277
2681,CN4831300000000,48,313," Madison County, TX",4618.666666666667,4375.962962962963,244.6551724137931,5.227586206896552
2682,CN4831500000000,48,315," Marion County, TX",4358.2962962962965,3994.703703703704,357.55172413793105,8.26206896551724
2683,CN4831700000000,48,317," Martin County, TX",2184.4444444444443,2099.0,85.79310344827586,3.9379310344827587
2684,CN4831900000000,48,319," Mason County, TX",1881.1851851851852,1811.5185185185185,69.79310344827586,3.613793103448276
2685,CN4832100000000,48,321," Matagorda County, TX",17209.59259259259,15463.25925925926,1746.3333333333333,9.93103448275862
2686,CN4832300000000,48,323," Maverick County, TX",19966.925925925927,16336.481481481482,3630.4444444444443,18.71724137931035
2687,CN4832500000000,48,325," Medina County, TX",17677.11111111111,16786.25925925926,893.3448275862069,5.0
2688,CN4832700000000,48,327," Menard County, TX",1013.5555555555555,967.9629629629629,45.689655172413794,4.506896551724139
2689,CN4832900000000,48,329," Midland County, TX",70202.18518518518,67152.29629629629,3049.8888888888887,4.431034482758622
2690,CN4833100000000,48,331," Milam County, TX",10536.37037037037,9882.444444444445,649.1034482758621,6.103448275862068
2691,CN4833300000000,48,333," Mills County, TX",2229.703703703704,2141.4814814814813,88.86206896551724,3.9517241379310337
2692,CN4833500000000,48,335," Mitchell County, TX",3157.703703703704,2948.814814814815,208.6206896551724,6.527586206896552
2693,CN4833700000000,48,337," Montague County, TX",8942.37037037037,8480.25925925926,459.1034482758621,5.106896551724137
2694,CN4833900000000,48,339," Montgomery County, TX",181492.88888888888,172512.1851851852,8980.703703703704,4.882758620689657
2695,CN4834100000000,48,341," Moore County, TX",10211.74074074074,9834.703703703704,376.44827586206895,3.6758620689655173
2696,CN4834300000000,48,343," Morris County, TX",5844.592592592592,5279.62962962963,550.1724137931035,9.365517241379314
2697,CN4834500000000,48,345," Motley County, TX",640.8620689655172,614.9310344827586,25.93103448275862,4.06896551724138
2698,CN4834700000000,48,347," Nacogdoches County, TX",28630.40740740741,27112.962962962964,1517.4444444444443,5.258620689655172
2699,CN4834900000000,48,349," Navarro County, TX",21516.296296296296,20216.37037037037,1299.9259259259259,6.037931034482758
2700,CN4835100000000,48,351," Newton County, TX",5742.37037037037,5139.666666666667,593.4137931034483,10.282758620689656
2701,CN4835300000000,48,353," Nolan County, TX",7387.111111111111,6948.148148148148,432.1034482758621,5.800000000000001
2702,CN4835500000000,48,355," Nueces County, TX",155260.4814814815,144976.85185185185,10283.62962962963,6.568965517241378
2703,CN4835700000000,48,357," Ochiltree County, TX",4908.740740740741,4718.62962962963,187.79310344827587,3.8206896551724143
2704,CN4835900000000,48,359," Oldham County, TX",1058.8148148148148,1013.75,43.44827586206897,4.093103448275862
2705,CN4836100000000,48,361," Orange County, TX",40135.666666666664,36393.03703703704,3742.6296296296296,9.113793103448277
2706,CN4836300000000,48,363," Palo Pinto County, TX",13009.407407407407,12193.814814814816,802.6551724137931,6.182758620689653
2707,CN4836500000000,48,365," Panola County, TX",10334.37037037037,9593.74074074074,726.9655172413793,7.275862068965517
2708,CN4836700000000,48,367," Parker County, TX",48320.11111111111,45981.2962962963,2338.814814814815,4.841379310344827
2709,CN4836900000000,48,369," Parmer County, TX",4698.111111111111,4528.259259259259,170.06896551724137,3.63448275862069
2710,CN4837100000000,48,371," Pecos County, TX",6891.777777777777,6464.481481481482,420.3103448275862,6.089655172413793
2711,CN4837300000000,48,373," Polk County, TX",15959.222222222223,14841.62962962963,1117.5925925925926,6.9448275862068956
2712,CN4837500000000,48,375," Potter County, TX",54769.7037037037,51979.62962962963,2790.074074074074,5.062068965517242
2713,CN4837700000000,48,377," Presidio County, TX",3401.6666666666665,2734.185185185185,645.4137931034483,18.848275862068967
2714,CN4837900000000,48,379," Rains County, TX",4483.62962962963,4235.074074074074,249.31034482758622,5.517241379310345
2715,CN4838100000000,48,381," Randall County, TX",62485.2962962963,60471.25925925926,2014.037037037037,3.2068965517241383
2716,CN4838300000000,48,383," Reagan County, TX",1950.888888888889,1868.5555555555557,80.44827586206897,4.131034482758621
2717,CN4838500000000,48,385," Real County, TX",1213.962962962963,1142.0,71.51724137931035,5.965517241379309
2718,CN4838700000000,48,387," Red River County, TX",5830.111111111111,5389.037037037037,435.7241379310345,7.472413793103448
2719,CN4838900000000,48,389," Reeves County, TX",6003.555555555556,5477.037037037037,509.7586206896552,8.589655172413796
2720,CN4839100000000,48,391," Refugio County, TX",3430.814814814815,3247.185185185185,183.51724137931035,5.3310344827586205
2721,CN4839300000000,48,393," Roberts County, TX",510.44827586206895,491.8965517241379,18.551724137931036,3.6448275862068966
2722,CN4839500000000,48,395," Robertson County, TX",7002.37037037037,6577.481481481482,420.9310344827586,5.972413793103448
2723,CN4839700000000,48,397," Rockwall County, TX",30813.11111111111,29413.444444444445,1399.6666666666667,4.379310344827587
2724,CN4839900000000,48,399," Runnels County, TX",5023.777777777777,4790.777777777777,233.20689655172413,4.686206896551723
2725,CN4840100000000,48,401," Rusk County, TX",22177.48148148148,20811.62962962963,1365.851851851852,6.089655172413793
2726,CN4840300000000,48,403," Sabine County, TX",3643.740740740741,3259.222222222222,379.9310344827586,10.482758620689653
2727,CN4840500000000,48,405," San Augustine County, TX",3293.3703703703704,3040.259259259259,252.0,7.693103448275862
2728,CN4840700000000,48,407," San Jacinto County, TX",9504.592592592593,8921.703703703704,584.3793103448276,5.962068965517241
2729,CN4840900000000,48,409," San Patricio County, TX",29126.925925925927,26880.25925925926,2246.6666666666665,7.627586206896551
2730,CN4841100000000,48,411," San Saba County, TX",2453.5555555555557,2331.4814814814813,122.48275862068965,4.99655172413793
2731,CN4841300000000,48,413," Schleicher County, TX",1485.5555555555557,1414.7407407407406,69.55172413793103,4.724137931034482
2732,CN4841500000000,48,415," Scurry County, TX",7696.222222222223,7295.0,397.13793103448273,5.196551724137931
2733,CN4841700000000,48,417," Shackelford County, TX",1811.2962962962963,1745.851851851852,65.03448275862068,3.627586206896551
2734,CN4841900000000,48,419," Shelby County, TX",10947.62962962963,10229.518518518518,712.5172413793103,6.524137931034486
2735,CN4842100000000,48,421," Sherman County, TX",1469.962962962963,1424.3703703703704,46.275862068965516,3.1551724137931028
2736,CN4842300000000,48,423," Smith County, TX",93131.0,87831.4074074074,5299.592592592592,5.655172413793102
2737,CN4842500000000,48,425," Somervell County, TX",3424.4814814814813,3191.074074074074,230.3448275862069,7.179310344827587
